STATION,STATION_NAME,DATE,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-PRES-NORMAL,HLY-CLOD-PCTBKN,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTOVC,HLY-CLOD-PCTSCT,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-PCTCLM,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 11:00,1,4.6,1,1,1,230,310,155,205,100,24.1,53.1,40.3,61.4,55,69.1,61.4,61.3,5.4,5,0.9,183,8,201,3,136
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 12:00,1.9,3.4,1,1,1,235,300,157,200,108,23,53.1,39.7,63.5,55.9,73,63.5,63.4,6,251,0.9,135,8,175,5,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 13:00,2.5,2.9,1,1,1,221,313,187,178,101,23,53.1,39.4,64.6,57.2,75,64.6,64.6,6.8,219,2.2,99,5,266,7,140
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 14:00,2.6,2.9,1,1,1,248,311,173,164,104,23,53.1,39.8,64.7,57,73.9,64.7,64.6,7.3,211,3.2,60,5,342,6,159
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 15:00,2.3,3.1,1,1,1,200,306,172,188,134,23,53.6,40.3,64.2,57,73.9,64.2,64.1,7.8,217,3.6,47,5,385,7,168
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 16:00,1.5,3.9,1,1,1,215,326,181,192,86,24.1,54,41.2,62.6,55.9,71.1,62.6,62.6,7.9,236,3.7,16,5,288,7,252
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 17:00,0.5,5.7,1,1,1,216,304,189,180,110,26.1,54,42.1,59.8,55,66,59.8,59.7,6.8,262,3.4,74,7,261,8,200
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 18:00,0.1,7.3,1,1,1,160,404,178,178,79,27,54,42.8,57.8,53.1,63,57.8,57.7,5.9,281,2.8,100,8,308,7,234
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 19:00,-777.7,8.8,1,1,1,128,465,153,173,81,28,53.6,43.2,56.3,51.8,61,56.2,56.1,4.7,299,1.7,220,8,268,7,133
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 20:00,-777.7,10.2,1,1,1,135,469,148,184,65,28.4,53.1,43.2,54.8,50,60.1,54.8,54.5,4.3,328,1.3,241,8,235,3,109
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 21:00,0,11.5,1,1,1,114,483,141,186,76,28.9,53.1,43.1,53.5,48.9,59,53.5,53.2,3.8,340,1,313,8,221,3,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 22:00,0,12.5,1,1,1,109,489,167,190,45,28,53.1,42.8,52.5,46.9,57.9,52.5,52.1,3.8,330,0.8,290,8,216,3,110
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 23:00,-777.7,13.5,1,1,1,100,489,134,195,82,28,52,42.3,51.5,46,57,51.5,51,3.7,317,1.1,308,8,206,7,120
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 00:00,-777.7,14.4,1,1,1,115,500,118,206,61,28.9,52,42,50.6,45,57,50.6,49.9,3.5,316,1.4,326,8,222,7,136
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 06:00,0,17.7,1,1,1,125,478,109,223,64,26.1,50,39,47.3,41,54,47.3,46.2,3.3,321,1.8,332,8,265,7,135
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 07:00,0,18,1,1,1,188,333,177,204,99,26.6,50,38.8,47,39.9,54,47,45.8,3.4,326,1.8,326,8,280,7,120
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 08:00,0,16.1,1,1,1,213,317,161,234,76,28,51.1,39.5,48.9,42.8,55.4,48.9,48,3.7,341,1.6,296,8,249,7,112
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 09:00,-777.7,11.8,1,1,1,195,348,138,226,93,28.4,51.8,40.5,53.2,48,59,53.2,52.9,3.8,3,1.6,284,8,226,2,139
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 10:00,0.3,7.3,1,1,1,190,332,162,227,89,27,52,40.5,57.9,52,64,57.9,57.8,4.8,17,1.6,201,8,196,3,174
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 11:00,1,4.6,1,1,1,226,317,151,208,98,24.1,52,40.2,61.4,55,69.1,61.4,61.3,5.4,14,0.9,181,8,196,4,131
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 12:00,1.9,3.4,1,1,1,224,298,159,213,105,23,53.1,39.6,63.4,55.9,73,63.4,63.4,6,241,0.8,128,8,176,5,152
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 13:00,2.5,3,1,1,1,232,306,180,180,101,24.1,53.1,39.4,64.6,57,75,64.6,64.5,6.7,212,2.1,102,5,273,7,131
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 14:00,2.6,3,1,1,1,243,310,169,175,103,23,53.1,39.8,64.6,57,75,64.6,64.6,7.2,206,3.2,65,5,351,6,153
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 15:00,2.4,3.2,1,1,1,204,308,165,197,127,24.1,53.6,40.4,64.2,55.9,73.9,64.2,64.1,7.7,215,3.7,51,5,374,7,162
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 16:00,1.5,4,1,1,1,215,324,174,197,90,26.1,54,41.4,62.6,55.9,71.1,62.6,62.5,7.9,235,3.7,16,5,274,7,251
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 17:00,0.5,5.7,1,1,1,212,293,192,187,115,26.6,54,42.2,59.8,54,66,59.8,59.7,6.7,260,3.3,77,7,258,8,197
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 18:00,0.1,7.3,1,1,1,158,409,176,183,74,28,54,42.8,57.8,53.1,63,57.8,57.7,5.9,279,2.7,105,8,293,7,243
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 19:00,-777.7,8.8,1,1,1,126,458,151,178,88,28,53.6,43.1,56.3,51.8,61,56.2,56.1,4.7,298,1.6,216,8,269,7,129
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 20:00,-777.7,10.3,1,1,1,128,460,159,193,61,28.9,53.1,43.2,54.7,50,60.1,54.7,54.5,4.2,334,1.1,249,8,212,3,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 21:00,0,11.5,1,1,1,103,475,150,195,76,30,53.1,43.1,53.5,48.9,59,53.5,53.2,3.7,342,0.8,321,8,199,3,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 22:00,0,12.5,1,1,1,109,482,167,201,41,28.9,53.1,42.9,52.5,46.9,57.9,52.5,52.1,3.7,329,0.7,291,8,206,3,113
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101221 23:00,-777.7,13.5,1,1,1,100,482,125,216,77,28.4,52,42.4,51.5,46,57,51.5,51,3.6,321,1.1,318,8,205,7,111
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 00:00,-777.7,14.4,1,1,1,113,484,122,222,59,28.9,52,42.1,50.6,45,57,50.6,50,3.5,320,1.2,318,8,218,7,126
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 06:00,0,17.6,1,1,1,132,469,112,226,62,27,50,39.1,47.4,41,54,47.4,46.4,3.3,319,1.8,333,8,266,7,138
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 07:00,0,18,1,1,1,192,320,183,201,103,27,51.1,38.9,47,39.9,54,47,45.9,3.4,325,1.8,323,8,279,7,121
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 08:00,0,16.1,1,1,1,215,304,169,236,76,28,51.1,39.5,48.9,42.8,55.4,48.9,48.1,3.7,341,1.5,293,8,249,7,112
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 09:00,-777.7,11.7,1,1,1,199,330,147,228,97,28.4,52,40.5,53.3,48,59,53.3,52.9,3.9,2,1.5,281,8,226,3,138
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 10:00,0.3,7.4,1,1,1,196,311,167,235,91,28,52,40.5,57.9,52,64,57.9,57.8,4.9,19,1.6,195,8,193,3,163
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 11:00,1,4.7,1,1,1,230,312,146,214,98,24.8,52,40.1,61.3,55,69.1,61.3,61.2,5.5,13,0.9,179,8,204,4,128
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 12:00,1.9,3.5,1,1,1,230,286,154,215,114,24.1,53.1,39.6,63.4,55.9,73,63.4,63.3,6.1,236,0.7,138,8,166,5,147
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 13:00,2.5,3,1,1,1,238,297,178,184,103,24.1,53.1,39.4,64.5,57,75,64.5,64.5,6.8,213,2,102,5,261,8,134
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 14:00,2.6,3,1,1,1,249,303,166,178,103,23,53.1,39.7,64.6,57,75,64.6,64.5,7.2,206,3.1,68,5,340,6,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 15:00,2.4,3.2,1,1,1,223,300,158,192,126,24.8,53.6,40.3,64.2,55.9,73.9,64.2,64.1,7.7,215,3.7,49,5,373,7,162
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 16:00,1.5,4,1,1,1,208,317,174,204,97,26.1,54,41.5,62.5,55.9,71.1,62.5,62.5,8,236,3.8,16,5,264,7,251
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 17:00,0.5,5.7,1,1,1,201,292,190,195,122,27,53.6,42.2,59.8,54,66,59.8,59.7,6.7,260,3.3,82,7,253,8,203
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 18:00,0.1,7.4,1,1,1,152,412,167,192,77,28.4,54,42.8,57.8,53.1,63,57.8,57.7,5.9,278,2.7,102,8,285,7,251
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 19:00,-777.7,8.8,1,1,1,124,463,149,174,90,28.4,53.6,43.2,56.2,51.8,61,56.2,56,4.7,297,1.6,213,8,268,7,135
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 20:00,-777.7,10.3,1,1,1,136,472,143,192,56,28.9,53.1,43.2,54.7,50,60.1,54.7,54.5,4.2,329,1,255,8,201,3,122
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 21:00,0,11.6,1,1,1,114,482,143,186,74,30,53.1,43.1,53.4,48.9,59,53.4,53.2,3.7,335,0.8,324,8,197,3,109
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 22:00,0,12.6,1,1,1,116,497,150,197,41,30,53.1,42.9,52.4,46.9,57.9,52.4,52.1,3.8,326,0.8,291,8,209,3,111
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101222 23:00,-777.7,13.5,1,1,1,105,491,116,218,70,28.9,53.1,42.4,51.5,46,57,51.5,51,3.6,320,1.2,317,8,210,7,116
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 00:00,-777.7,14.4,1,1,1,111,493,118,224,54,30,52,42.1,50.6,45,57,50.6,50,3.6,319,1.3,317,8,219,7,131
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 06:00,0,17.7,1,1,1,132,483,107,223,55,27,50,39.1,47.3,41,54,47.3,46.3,3.3,319,1.8,333,8,264,7,143
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 07:00,0,18,1,1,1,188,334,174,204,101,27,50,38.9,47,39.9,54,47,45.9,3.5,326,1.8,326,8,266,7,120
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 08:00,0,16.1,1,1,1,213,310,163,227,87,28,51.1,39.5,48.9,42.1,55.4,48.9,48,3.7,337,1.6,296,8,265,7,114
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 09:00,-777.7,11.8,1,1,1,202,336,136,223,102,28.4,51.8,40.5,53.2,48,59,53.2,52.9,3.9,360,1.5,285,8,238,3,139
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 10:00,0.2,7.4,1,1,1,190,323,156,232,99,28,52,40.5,57.8,52,64,57.8,57.7,4.9,16,1.5,199,8,203,3,165
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 11:00,1,4.7,1,1,1,231,315,137,210,107,24.8,53.1,40.2,61.2,55,69.1,61.2,61.2,5.4,2,1,179,8,209,4,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 12:00,1.8,3.5,1,1,1,233,291,148,213,114,24.1,53.1,39.5,63.3,55.4,73,63.3,63.3,6.1,244,0.8,135,8,172,5,153
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 13:00,2.5,3.1,1,1,1,248,306,158,182,106,24.1,53.1,39.2,64.4,57,73.9,64.4,64.4,6.7,214,2,105,5,271,8,132
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 14:00,2.5,3,1,1,1,249,315,151,180,106,23,53.1,39.7,64.5,57,75,64.5,64.4,7.1,209,3.1,67,5,344,6,157
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 15:00,2.3,3.3,1,1,1,223,300,156,199,122,24.1,53.1,40.2,64.1,55.9,73.9,64.1,64,7.7,215,3.8,49,5,378,7,164
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 16:00,1.5,4,1,1,1,205,315,174,208,98,26.1,53.1,41.4,62.5,55.9,71.1,62.5,62.4,7.9,237,3.9,16,5,270,7,258
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 17:00,0.4,5.7,1,1,1,206,297,179,197,120,27,53.6,42.1,59.7,54,66,59.7,59.6,6.7,259,3.4,80,7,256,8,202
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 18:00,0.1,7.5,1,1,1,152,404,168,197,79,28.9,54,42.9,57.7,53.1,63,57.7,57.5,5.9,278,2.8,104,8,276,7,260
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 19:00,-777.7,9,1,1,1,131,459,154,174,81,28.4,53.1,43.2,56.1,51.1,61,56.1,55.9,4.7,296,1.6,213,8,262,7,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 20:00,-777.7,10.4,1,1,1,139,477,141,183,60,30,53.1,43.3,54.6,50,60.1,54.6,54.3,4.2,328,1.1,262,8,202,3,123
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 21:00,0,11.7,1,1,1,117,484,143,184,72,30,53.1,43.1,53.3,48.9,59,53.3,53,3.7,335,0.9,313,8,201,4,106
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 22:00,0,12.7,1,1,1,118,498,155,191,39,30,53.1,42.9,52.3,46.9,57.9,52.3,51.9,3.7,334,0.9,294,8,211,3,110
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101223 23:00,-777.7,13.7,1,1,1,107,495,114,211,73,28.9,53.1,42.4,51.3,46,57,51.3,50.8,3.6,321,1.2,301,8,216,7,109
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 00:00,-777.7,14.5,1,1,1,111,502,115,222,50,30,52,42.2,50.5,44.6,57,50.5,49.8,3.5,320,1.3,326,8,211,7,129
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 06:00,0,17.7,1,1,1,144,471,105,227,53,27,51.1,39.3,47.3,41,55,47.3,46.2,3.2,320,1.7,345,8,262,7,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 07:00,0,18,1,1,1,191,340,172,209,87,27,51.1,39.1,47,39.9,55,47,45.8,3.4,327,1.7,339,8,259,7,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 08:00,0,16.3,1,1,1,211,315,152,241,80,28,51.1,39.7,48.7,42.1,55.4,48.7,47.8,3.6,338,1.6,312,8,263,7,108
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 09:00,-777.7,12,1,1,1,196,333,128,239,105,28.4,52,40.6,53,46.9,59,53,52.6,3.9,3,1.5,290,8,223,3,134
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 10:00,0.2,7.6,1,1,1,179,321,142,250,108,28,52,40.8,57.6,52,63,57.6,57.4,4.8,17,1.5,206,8,206,3,171
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 11:00,0.8,4.8,1,1,1,218,308,129,224,120,24.8,53.1,40.6,61,55,68,61,60.9,5.3,3,1,187,8,205,4,140
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 12:00,1.7,3.6,1,1,1,230,291,136,228,114,23,53.1,39.9,63.1,55.4,72,63.1,63,6,243,0.9,136,8,182,5,164
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 13:00,2.3,3.1,1,1,1,245,306,142,191,115,23,53.1,39.7,64.2,57,73.4,64.2,64.1,6.6,216,2,111,5,273,7,130
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 14:00,2.4,3.1,1,1,1,253,312,143,188,103,23,53.1,40.1,64.3,57,73.9,64.3,64.2,7.1,207,3.2,70,5,353,6,158
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 15:00,2.1,3.3,1,1,1,234,293,151,200,122,24.1,53.6,40.7,63.8,55.9,73.9,63.8,63.8,7.6,213,3.8,51,5,382,7,158
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 16:00,1.3,4.1,1,1,1,218,307,170,213,92,26.1,54,41.7,62.3,55.9,71.1,62.3,62.2,7.8,237,3.8,16,5,270,7,252
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 17:00,0.4,5.8,1,1,1,215,292,172,206,115,27,54,42.5,59.5,54,66,59.5,59.5,6.6,259,3.3,80,7,259,8,205
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 18:00,0.1,7.6,1,1,1,165,382,170,201,81,28.9,54,43.2,57.5,53.1,62.6,57.5,57.4,5.9,279,2.8,106,8,277,7,259
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 19:00,-777.7,9,1,1,1,133,437,165,181,84,30,53.6,43.6,56,51.1,60.8,56,55.8,4.7,297,1.6,209,8,259,7,147
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 20:00,-777.7,10.5,1,1,1,137,455,146,200,63,30,53.1,43.6,54.5,50,59,54.5,54.3,4.1,331,1,273,8,191,3,126
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 21:00,0,11.7,1,1,1,123,457,152,195,72,30,53.1,43.4,53.3,48.9,57.9,53.3,53,3.6,339,0.8,319,8,200,4,103
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 22:00,0,12.7,1,1,1,128,470,162,201,39,30,53.1,43.2,52.3,46.9,57.9,52.3,51.9,3.7,335,1,296,8,223,3,104
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101224 23:00,-777.7,13.7,1,1,1,114,461,125,223,77,28.9,53.1,42.7,51.3,46,57,51.3,50.8,3.6,325,1.3,304,8,218,3,113
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 00:00,-777.7,14.5,1,1,1,120,472,122,236,50,30,53.1,42.4,50.6,45,57,50.6,49.9,3.5,324,1.2,326,8,208,7,125
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 06:00,0,17.7,1,1,1,142,462,110,231,55,27,51.1,39.4,47.3,41,55,47.3,46.3,3.2,322,1.7,362,8,250,7,134
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 07:00,0,18,1,1,1,189,338,175,214,85,27,51.8,39.2,47,39.9,55,47,45.9,3.4,327,1.7,345,8,247,7,121
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 08:00,0,16.3,1,1,1,220,307,154,243,76,28,51.1,39.8,48.7,42.1,55.4,48.7,47.8,3.6,338,1.7,313,8,261,7,107
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 09:00,-777.7,12.1,1,1,1,196,333,128,240,103,28,52,40.7,52.9,46.9,59,52.9,52.5,3.9,359,1.5,296,8,229,3,124
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 10:00,0.2,7.7,1,1,1,173,323,145,253,106,27,52,40.8,57.5,52,63,57.5,57.4,4.8,13,1.5,210,8,200,3,160
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 11:00,0.8,4.9,1,1,1,222,310,129,224,115,24.8,53.1,40.6,60.9,55,68,60.9,60.9,5.2,2,0.9,189,8,190,4,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 12:00,1.6,3.5,1,1,1,230,298,134,230,107,23,53.1,39.9,63.1,55.9,72,63.1,63,5.9,249,0.9,146,8,189,5,156
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 13:00,2.2,3,1,1,1,240,314,140,192,113,23,53.1,39.6,64.2,57,73,64.2,64.2,6.5,216,2.1,122,5,273,7,127
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 14:00,2.3,3,1,1,1,246,318,141,197,98,23,53.1,40.1,64.3,57,73,64.3,64.3,7,208,3.3,68,5,352,6,158
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 15:00,2.1,3.2,1,1,1,232,295,144,205,124,24.1,54,40.7,63.8,57,73,63.8,63.8,7.6,215,3.8,49,5,374,7,153
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 16:00,1.3,4,1,1,1,220,304,162,215,98,26.1,54,41.7,62.3,55.9,70,62.3,62.3,7.7,237,3.8,16,5,273,7,250
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 17:00,0.4,5.8,1,1,1,218,290,177,202,113,27,54,42.5,59.5,54,66,59.5,59.5,6.6,259,3.3,82,7,252,8,207
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 18:00,0.1,7.6,1,1,1,172,379,175,197,77,28.9,54,43.1,57.5,53.1,62.6,57.5,57.4,5.9,280,2.9,108,8,275,7,267
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 19:00,-777.7,9.1,1,1,1,140,434,163,181,81,30,54,43.5,56,51.1,60.8,56,55.8,4.7,297,1.7,209,8,278,7,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 20:00,-777.7,10.5,1,1,1,144,448,140,207,61,30,53.6,43.6,54.5,50,59,54.5,54.3,4.1,329,1.1,275,8,199,3,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 21:00,0,11.7,1,1,1,137,455,143,195,70,30,53.1,43.4,53.3,48.9,57.9,53.3,53,3.6,336,0.9,330,8,190,4,97
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 22:00,0,12.7,1,1,1,142,454,155,208,41,30,53.1,43.1,52.3,46.9,57.9,52.3,51.9,3.7,331,1.1,302,8,233,3,99
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101225 23:00,-777.7,13.7,1,1,1,119,455,114,231,80,28.4,53.1,42.6,51.4,46,57,51.4,50.8,3.7,322,1.3,306,8,224,3,107
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 00:00,-777.7,14.4,1,1,1,126,468,116,242,48,28.9,53.1,42.3,50.6,45,57,50.6,49.9,3.5,323,1.3,324,8,222,7,123
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 06:00,0,17.6,1,1,1,136,462,106,244,53,27,51.8,39.4,47.4,41,55,47.4,46.3,3.2,316,1.7,365,8,261,7,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 07:00,0,17.9,1,1,1,191,343,163,221,83,26.6,52,39.2,47.1,39.9,55,47.1,46,3.4,324,1.8,333,8,258,7,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 08:00,0,16.3,1,1,1,223,303,149,248,76,28,51.8,39.8,48.7,42.1,55.4,48.7,47.8,3.6,333,1.7,306,8,275,7,107
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 09:00,-777.7,12,1,1,1,194,324,128,251,103,28,52,40.7,53,46.9,59,53,52.6,3.9,353,1.4,287,8,231,3,123
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 10:00,0.2,7.7,1,1,1,169,319,145,259,109,27,53.1,40.8,57.5,52,63,57.5,57.4,4.9,7,1.3,201,8,209,3,156
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 11:00,0.8,4.8,1,1,1,222,305,131,229,113,24.8,53.1,40.5,61,55,69.1,61,61,5.3,357,0.9,187,8,188,4,138
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 12:00,1.7,3.5,1,1,1,244,296,126,229,105,23,53.1,39.7,63.2,55.9,72,63.2,63.1,5.9,256,1,153,8,189,5,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 13:00,2.3,3,1,1,1,247,313,127,200,113,23,53.1,39.4,64.3,57,73.4,64.3,64.3,6.5,216,2.2,117,5,270,8,125
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 14:00,2.4,3,1,1,1,247,321,128,206,99,23,53.6,39.8,64.4,57,73,64.4,64.4,7.1,210,3.4,67,5,344,6,165
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 15:00,2.1,3.2,1,1,1,240,297,137,211,115,24.1,53.6,40.4,63.9,57,73,63.9,63.8,7.6,215,3.8,44,5,365,6,154
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 16:00,1.3,3.9,1,1,1,210,304,153,233,100,26.1,54,41.5,62.4,55.9,70,62.4,62.4,7.8,238,3.8,7,5,264,7,249
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101226 17:00,0.4,5.7,1,1,1,204,295,166,220,116,27,54,42.2,59.7,54,66,59.7,59.6,6.6,261,3.3,82,7,256,8,209
