"artistURI","sourceURL","provenance","galleryLabel","title","imageURL","birthDate","deathDate","creationDate","dimensions","materialsURI","materials","provenanceTypeURI","galleryLabelTypeURI","nationalityURI","nationality","artistAppellationURI","artistFirstLast","creditLine"
"","http://www.imamuseum.org/art/collections/artwork/daybreak-romano-emanuel-glicen","","","Daybreak","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/38/38fb0814-85c6-4574-99ea-eea95ca0a3e1.jpg
        ","","","before 1951","","","oil on canvas","","","","American","","","Gift of Onya LaTour for the Onya LaTour Collection"
"","http://www.imamuseum.org/art/collections/artwork/marie-and-baby-robert-henri","","","Marie and Baby","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/fa/faf23263-0e33-4730-b537-61cf0496df9e.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of the Harrison Eiteljorg Gallery of Western Art"
"","
            http://www.imamuseum.org/art/collections/artwork/beach-scituate-massachusetts-meteyard-thomas-buford
        ","","","The Beach Scituate, Massachusetts","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d9/d9edbd62-68f2-457d-8b2c-bbca5684478b.jpg
        ","","","","","","oil on canvas","","","","American","","","The Holliday Collection"
"","
            http://www.imamuseum.org/art/collections/artwork/summer-landscape-falls-village-connecticut-carlsen-dines
        ","","","Summer Landscape Falls Village, Connecticut","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/4a/4ae871e7-89e9-4ea7-9a25-2b963df71402.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Mrs. Grace Zelms"
"","http://www.imamuseum.org/art/collections/artwork/buildings-winter-cecil-f-head","","","Buildings in Winter","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0e/0e39fc73-7d79-4dd2-bb65-d31de7a5d530.jpg
        ","","","1935-1935","","","oil on composition board","","","","American","","","Gift of the Artist"
"","
            http://www.imamuseum.org/art/collections/artwork/unfinished-landscape-american-lake-scene-sunset-cole-thomas
        ","","","Unfinished Landscape (American Lake Scene at Sunset)","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f7/f76cec30-d95d-4b8f-b392-c3e2c38be84e.jpg
        ","","","about 1845-1847","","","oil on canvas","","","","American","","","Allen Whitehill Clowes Fund"
"","http://www.imamuseum.org/art/collections/artwork/landscape-wyant-alexander-helwig","","","Landscape","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/67/677fb815-fe0c-4231-ae17-380a56d47d9f.jpg
        ","","","1878-1878","","","oil on canvas","","","","American","","","The Ballard Family Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/strawberries-hays-barton-stone","","","Strawberries","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/eb/ebb0a9c6-b9fe-4940-8604-fa323ce24425.jpg
        ","","","about 1870","","","oil on board","","","","American","","","Gift of the Honorable and Mrs. Paul H. Buchanan, Jr."
"","http://www.imamuseum.org/art/collections/artwork/portrait-eusebia-sewell-hays-barton-stone
        ","The artist to the Sewells; Mrs. William Wallace Luke (wife of Eusebia's youngest sibling); Mrs.
            Donald Ferguson ( grand-daughter of William Wallace Luke); Gift of Ms Mariam L. Luke of Covington, Indiana
            (second grand-daughter of William Wallace Luke)
        ","The dark tonalities and unadorned background are typical of nineteenth century portraiture.
            The delicate lace neckline fastened with a cameo pin and the tiny drop earring soften the dark tonality of
            this portrait.
            The Sewells were residents of Covington, Indiana.
        ","Portrait of Eusebia Sewell","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/db/db08f427-2d9a-4e54-a7e7-f49d1d0e4117.jpg
        ","","","1881","","","oil on canvas","","","","American","","","Gift of Miriam L. Luke, Grandniece of Eusebia A. (Luke) and William C.B. Sewell"
"","http://www.imamuseum.org/art/collections/artwork/portrait-william-sewell-hays-barton-stone
        ","The artist to the Sewells; Mrs. William Wallace Luke (wife of Eusebia's youngest sibling); Mrs.
            Donald Ferguson (grand-daughter of William Wallace Luke); Gift of Ms Miriam L. Luke of Covington, Indiana
            (second grand-daughter of William Wallace Luke)
        ","The simple, direct manner, combined with firm brushwork and the careful attention to detail in the
            sitter's beard, hair and glasses, is evidence of Hays' skill as a portrait painter.
            Much of Hays' renown came from his having tutored William Merritt Chase, but his reputation rested on the
            quality of his portraits and fruit still lifes.
        ","Portrait of William Sewell","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ad/adf5d498-1bdf-4285-b1e4-13f571c07577.jpg
        ","","","1881","","","oil on canvas","","","","American","","","Gift of Miriam L. Luke, Grandniece of Eusebia A. (Luke) and William C.B. Sewell"
"","http://www.imamuseum.org/art/collections/artwork/fairy-marauders-james-f-gookins","","","Fairy Marauders","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/71/71d32975-962e-46a4-8697-a7e2d4b3f18e.jpg
        ","","","about 1870","","","oil on canvas","","","","American","","","Mr. and Mrs. Charles E. Ballard in memory of Ed and Dolly Ballard by exchange"
"","http://www.imamuseum.org/art/collections/artwork/across-silvery-waters-dudley-frank-v","","","Across Silvery Waters","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/09/0981146a-4067-444a-8f2e-cedbd76815df.jpg
        ","","","","","","oil on canvas","","","","American","","","Bequest of Mrs. John S. Wright"
"","http://www.imamuseum.org/art/collections/artwork/hopi-courtship-leigh-william-robinson","","Leigh was known as the ""Sagebrush Rembrandt"" due to his use of traditional European techniques. 
            The dark tonalities in this work reflect his training at the Royal Academy in Munich.
            The artist strongly disliked modern, abstract art.
            Leigh focused on the culture and traditions of the Hopi and Navajo Indians.
        ","Hopi Courtship","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/22/22ea93e8-967e-4743-a15d-1be6efba2407.jpg
        ","","","1915","","","oil on canvas","","","","","","","Gift of the Harrison Eiteljorg Gallery of Western Art"
"","http://www.imamuseum.org/art/collections/artwork/dionysus-manship-paul","","","Dionysus","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/17/174917c6-86ae-4656-abfa-76bc08bc6551.jpg
        ","","","1930-1930","D: 2 7/8 in.","","","","","","American","","","Gift of Dr. Steven Conant in honor of Mrs. H.L. Conant"
"","http://www.imamuseum.org/art/collections/artwork/snow-leopard-hoffman-malvina","","","Snow Leopard","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/6d/6dadd8e7-db2e-4a8b-b8d7-11f7e7f555b7.jpg
        ","","","1940","6 1/4 x 12 1/4 x 4 1/2 in.","","","","","","American","","","Gift of R. Stanley Lawton"
"","http://www.imamuseum.org/art/collections/artwork/promenade-archipenko-alexander","","Recognized primarily for his Cubist-inspired sculpture, Archipenko also featured the disjunctive
            planes and irregular contours of Cubism in his paintings, such as Promenade.
            Archipenko worked in Europe until emigrating to the United States in 1923.
        ","Promenade","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a8/a8c09fac-2955-4bf9-9a5a-ced59f6500ee.jpg
        ","","","about 1945","","","oil on canvas","","","","American","","","Bequest of C. J. Bulliet"
"","http://www.imamuseum.org/art/collections/artwork/pennypack-smith-russell","","","On the Pennypack","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/10/106d3cf2-70fa-416f-a72d-82fbd3ba247e.jpg
        ","","","1880","","","oil on canvas","","","","","","","James E. Roberts Fund"
"","http://www.imamuseum.org/art/collections/artwork/village-schliersee-highlands-tc-steele","","","Village of Schliersee, Highlands","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/26/266e347d-3e53-4a95-b401-cf1fa25c1964.jpg
        ","","","1883-1883","","","oil on canvas","","","","American","","","Gift of Jeanette Wales Blanton"
"","http://www.imamuseum.org/art/collections/artwork/edge-wood-twilight-bundy-john-elwood","","","On the Edge of the Wood at Twilight","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/54/54a02548-3b93-46cf-aa57-2bfed63ad787.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Mrs. J. J. Thompson"
"","http://www.imamuseum.org/art/collections/artwork/red-maple-ball-l-clarence","","","The Red Maple","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d9/d9f0be30-e703-4428-b702-8cef6ffa5819.jpg
        ","","","","28 3/4 x 23 3/4 in.","","oil on canvas","","","","American","","","Gift of the Progress Club of South Bend"
"","http://www.imamuseum.org/art/collections/artwork/cows-forsyth-william-j","","","Cows","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/13/13c23680-0855-4b00-b903-a3380b6dea57.jpg
        ","","","","7 x 10 in.","","watercolor and pencil on off-white paper","","","","American","","","Gift of Mrs. Reginald Courtis in memory of Miss Priscilla Hazen Hibben"
"","http://www.imamuseum.org/art/collections/artwork/promenade-du-bois-guy-p%C3%A8ne","","","Promenade","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/98/9827148d-371b-4076-9d44-8fe0e1beaae0.jpg
        ","","","1935-1935","","","oil on canvas","","","","American","","","James E. Roberts Fund"
"","http://www.imamuseum.org/art/collections/artwork/nude-reaching-bishop-isabel","","","Nude Reaching","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b2/b2961e47-cfa3-4f13-a2a1-a71517f62dc7.jpg
        ","","","1964-1964","","","oil and tempera on canvas","","","","American","","","Gift of the National Academy of Design from the Henry Ward Ranger Fund"
"","http://www.imamuseum.org/art/collections/artwork/big-brass-bowl-chase-william-merritt","","","The Big Brass Bowl","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b8/b80bfad1-6610-4aa7-a11d-f6a213bc7e41.jpg
        ","","","about 1899","","","oil on canvas","","","","American","","","Anonymous Gift"
"","
            http://www.imamuseum.org/art/collections/artwork/portrait-catherine-eddy-beveridge-lady-primrose-portrait-beaux-cecilia
        ","","","Portrait of Catherine (Eddy) Beveridge - Lady Primrose Portrait","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d6/d623e7c2-6252-4ccb-9202-ccc2bf033b31.jpg
        ","","","1916","","","oil on canvas","","","","American","","","Gift of Albert J. Beveridge, III in memory of his grandmother"
"","http://www.imamuseum.org/art/collections/artwork/old-mills-somme-schofield-walter-elmer","","","The Old Mills on the Somme","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/87/872a9a51-5a18-44a3-998f-b87c182abb24.jpg
        ","","","about 1908","","","oil on canvas","","","","American","","","Julius Pratt Fund"
"","http://www.imamuseum.org/art/collections/artwork/seascape--2","","","Seascape","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/2e/2e086125-9a0d-45e2-999b-9ea7c8ad114c.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Mrs. Belle Mowry Smuck in memory of her husband Walter Smuck"
"","http://www.imamuseum.org/art/collections/artwork/visitor-wagenhals-katherine-h","","","The Visitor","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/19/1988a86a-4572-45ae-9e8c-ef781fb7c945.jpg
        ","","","1916","","","oil on canvas board","","","","American","","","John Herron Fund"
"","http://www.imamuseum.org/art/collections/artwork/portrait-david-cox-peale-rembrandt","","","Portrait of David Cox","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/81/8154ad17-0378-4ebb-a7f1-1b0095695e08.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Mrs. C. W. Lord"
