,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth,prob
43,s07-s-13!Label_on_page,0.43748396367,0.047619047619,0.0,0.0,5.76821236923e-37,0.0109131267667,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.197064196265
30,s11-s-19-artists!artist_name,0.000625012303392,0.0526315789474,0.0,0.0,0.000428404044704,1.7585778349e-56,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.195517789322
35,s02-dma!Artist Name,0.0,0.0526315789474,0.0,0.0,0.0,5.78350707661e-11,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.195500904021
59,s12-s-19-artworks!artist_name,0.0,0.0526315789474,0.0,0.0,0.0,1.8195840876e-19,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.195500903992
3,s02-dma!Object Rights,0.11401164173,0.047619047619,0.0,0.0,0.000191198229959,4.05016692565e-14,E30_Right---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.191618778059
54,s11-s-19-artists!birth_data_and_place,0.452205393463,0.0,0.0636354511693,0.0,2.66315185554e-58,2.04331902892e-56,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.190957701024
8,s08-s-17-edited!VIDEO,0.314641853927,0.0,0.0348720917991,0.0,5.98655064861e-09,6.56279444466e-14,E31_Document---dev#classLink,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.175246374
16,s07-s-13!title,0.0873770553132,0.0,0.0184120768065,0.0,2.17018257223e-05,2.02075304526e-20,E35_Title---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.166723835913
34,s12-s-19-artworks!title,0.0774475749933,0.0,0.0178365384615,0.0,3.97089835296e-13,1.34479720343e-52,E35_Title---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.166431144481
61,s01-cb!Dated,0.5557653371,0.0,0.0,0.0,3.14017481617e-34,0.0166021992079,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.164747642986
44,s04-ima-artworks!creditLine,0.024461777404,0.0,0.0116858837761,0.0,0.0023831481344,1.65711544429e-35,E8_Acquisition---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.163418429618
58,s04-ima-artworks!sourceURL,0.0497700693086,0.0,0.0112254223261,0.0,5.77588288704e-10,1.08469814123e-46,E22_Man-Made_Object---dev#classLink,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.163107020143
68,s06-npg!Title,0.0330602223086,0.0,0.00671239538397,0.0,0.00286188794329,2.98532175195e-14,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.160965506864
31,s02-dma!Object Title,0.0220210211821,0.0,0.00221088435374,0.0,0.00552996438848,3.58148136509e-10,E35_Title---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.158845906574
42,s03-ima-artists!title,0.0103196863739,0.0,0.00202147767051,0.0,0.00575756702146,2.54780560186e-45,E35_Title---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.158761080078
0,s04-ima-artworks!title,0.0103196863739,0.0,0.00202147767051,0.0,0.00575756702146,2.54780560186e-45,E35_Title---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.158761080078
28,s01-cb!Begin Date,0.607182540184,0.0,0.0,0.0,3.43093174359e-34,0.00172960081331,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.158319675048
47,s01-cb!Medium,0.0256711111111,0.0,0.0,0.0,0.0026619889526,3.59592749898e-12,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157674083414
57,s07-s-13!origin,0.0,0.0,0.0,0.0,0.0,0.00011337594648,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157633547674
52,s08-s-17-edited!AUTHOR,0.00637496377861,0.0,0.0,0.0,0.000983493455394,4.32140062859e-16,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157618227958
64,s06-npg!Image,0.498503177492,0.0,1.4300628463e-05,0.0,1.64984766853e-43,1.0736241664e-17,E38_Image---dev#classLink,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157592444082
25,s06-npg!Medium,0.0,0.0,0.0,0.0,0.0,2.32321660885e-06,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157586491909
66,s07-s-13!technique,0.0158069326066,0.0,0.0,0.0,2.6512821221e-05,1.77707367052e-13,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157586389623
46,s04-ima-artworks!galleryLabel,0.3199998089,0.0,7.09145186167e-08,0.0,6.10160865786e-20,1.15867080548e-14,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585542023
63,s01-cb!End Date,0.597551882038,0.0,0.0,0.0,4.2708533649e-29,4.14758671895e-08,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585525199
74,s07-s-13!credit_line,0.374504630784,0.0,0.0,0.0,5.42382883769e-50,3.35392753929e-11,E8_Acquisition---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507641
53,s02-dma!Object Latest Date,0.590812730565,0.0,0.0,0.0,9.34982896366e-26,1.84579223176e-11,E52_Time-Span---P82b_end_of_the_end,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507635
37,s06-npg!Artist,0.0,0.0,0.0,0.0,0.0,1.50340897153e-11,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507633
39,s06-npg!CreditLine,0.151145088786,0.0,0.0,0.0,2.06497572659e-15,5.73735602572e-12,E8_Acquisition---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507629
12,s02-dma!Artist Death Date,0.591902702969,0.0,0.0,0.0,9.34982896366e-26,1.03522747975e-12,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
27,s02-dma!Object Earliest Date,0.590499673963,0.0,0.0,0.0,9.34982896366e-26,9.17641821384e-13,E52_Time-Span---P82a_begin_of_the_begin,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
45,s02-dma!Artist Birth Date,0.589074738056,0.0,0.0,0.0,9.34982896366e-26,5.30522830047e-13,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
70,s05-met!Credit Line,0.441538984175,0.0,0.0,0.0,2.38188823527e-22,8.41187591608e-14,E8_Acquisition---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
41,s05-met!Date,0.497210537044,0.0,0.0,0.0,2.6994733333e-22,6.11229161518e-14,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
48,s05-met!Who,0.0,0.0,0.0,0.0,0.0,1.43663667571e-16,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
21,s05-met!Medium,0.0,0.0,0.0,0.0,0.0,3.96013986458e-28,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
56,s05-met!Geography,0.0,0.0,0.0,0.0,0.0,5.25858097235e-38,E44_Place_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
6,s12-s-19-artworks!technique,0.0,0.0,0.0,0.0,0.0,2.66833815706e-18,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
4,s05-met!Culture,0.0,0.0,0.0,0.0,0.0,0.0,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
62,s02-dma!Object Facet Value 1,0.0,0.0,0.0,0.0,0.0,4.49470251079e-24,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
40,s02-dma!Object Work Type,0.0,0.0,0.0,0.0,0.0,1.41042835615e-36,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
51,s02-dma!Object Link Source,0.0,0.0,0.0,0.0,0.0,0.0,E40_Legal_Body---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.157585507627
0,s04-ima-artworks!title,0.00404686246524,0.666666666667,0.0100331009353,0.0,0.00626671421301,6.63583371452e-46,E35_Title---rdf-schema#label,True,s29-gilcrease!Title,0.665440431188,E35_Title---rdf-schema#label,0.979282489738
42,s03-ima-artists!title,0.00404686246524,0.666666666667,0.0100331009353,0.0,0.00626671421301,6.63583371452e-46,E35_Title---rdf-schema#label,True,s29-gilcrease!Title,0.641884728934,E35_Title---rdf-schema#label,0.977657804009
34,s12-s-19-artworks!title,0.040143064116,0.666666666667,0.072440423654,0.0,1.45375283294e-06,2.7562658542e-54,E35_Title---rdf-schema#label,True,s29-gilcrease!Title,0.57193231066,E35_Title---rdf-schema#label,0.977599050525
73,s01-cb!Title,0.0174121397914,1.0,0.0437726815779,0.0,0.0273256540268,0.0195536924352,E35_Title---rdf-schema#label,True,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.971368913746
68,s06-npg!Title,0.00897445030302,1.0,0.0287968090022,0.0,0.00773073653917,5.31134210552e-12,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.967772633832
16,s07-s-13!title,0.0187799209814,0.666666666667,0.0737142053417,0.0,0.00202858487861,2.1814018523e-18,E35_Title---rdf-schema#label,True,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.870766819189
69,s04-ima-artworks!provenance,0.04462328635,0.0714285714286,0.0315288813786,0.0,3.94917474996e-10,0.778506885515,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.782202129449
1,s12-s-19-artworks!description,0.051643218223,0.0,0.1592185445,0.0,0.0161724454913,1.35748549458e-56,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Title,0.645921989399,E35_Title---rdf-schema#label,0.735993135082
2,s07-s-13!name,0.000817341165869,0.125,3.25319185563e-05,0.0,0.000188060402643,0.564362306275,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.678395239575
46,s04-ima-artworks!galleryLabel,0.0481811044137,0.0625,1.90708001461e-07,0.0,7.88484324253e-06,2.03450571404e-12,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Title,0.549096737107,E35_Title---rdf-schema#label,0.606592203032
31,s02-dma!Object Title,0.0643135781289,0.416666666667,0.00041830551408,0.0,0.00278674806557,2.52923830424e-13,E35_Title---rdf-schema#label,True,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.598041554475
18,s11-s-19-artists!long_biography,0.0544919170641,0.0,0.147275862459,0.0,0.0377895914826,6.96374174779e-59,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Title,0.458188924325,E35_Title---rdf-schema#label,0.591965264649
72,s08-s-17-edited!DESCRIPTION,0.0529328819215,0.0,0.0534085811021,0.0,6.53005449702e-09,1.38123680373e-19,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Title,0.473789033229,E35_Title---rdf-schema#label,0.517683227677
43,s07-s-13!Label_on_page,0.187653309655,0.0588235294118,2.47603997288e-06,0.0,8.82529032443e-10,0.000117707566423,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Title,0.402704944766,E35_Title---rdf-schema#label,0.48390531494
36,s06-npg!Description,0.0476145674487,0.0,0.000109886158679,0.0,1.54783983925e-08,3.98745977541e-14,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Title,0.381692910151,E35_Title---rdf-schema#label,0.395167490253
22,s05-met!Description,0.059994498707,0.0,0.0054739685426,0.0,7.49509807422e-07,1.52091085542e-25,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Title,0.346299588809,E35_Title---rdf-schema#label,0.372390262066
29,s12-s-19-artworks!date_made,0.0504256431778,0.0769230769231,0.195201685804,0.0,0.00135183911617,2.32838522873e-34,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.358852744014
50,s04-ima-artworks!creationDate,0.0486126682667,0.0666666666667,0.197351234163,0.0,4.19545003835e-10,2.89053527212e-23,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.34891314443
44,s04-ima-artworks!creditLine,0.020513358036,0.153846153846,0.013612297733,0.0,7.83064632379e-05,8.16679326516e-35,E8_Acquisition---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.296978310719
39,s06-npg!CreditLine,0.0267730992269,0.153846153846,0.00132129703294,0.0,8.38951266469e-08,1.02361522572e-09,E8_Acquisition---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.287684644429
54,s11-s-19-artists!birth_data_and_place,0.0566510541922,0.0416666666667,0.145836441209,0.0,0.0193119538646,9.88404256688e-59,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.282623860931
9,s06-npg!DateOfWork,0.049894914421,0.0,0.198220530309,0.0,2.71271114506e-09,1.38857965426e-11,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.278469504692
74,s07-s-13!credit_line,0.0436501746527,0.142857142857,0.0,0.0,6.82065789378e-12,1.01584633481e-06,E8_Acquisition---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.275656486722
70,s05-met!Credit Line,0.0466962403461,0.142857142857,0.0,0.0,1.15114990814e-09,1.20630551816e-16,E8_Acquisition---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.275655839447
38,s07-s-13!dates,0.0558228214927,0.0,0.189860070092,0.0,7.6764877484e-09,6.48704123708e-15,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.27237367848
41,s05-met!Date,0.0467602899863,0.125,0.0188252513981,0.0,2.02317783184e-05,8.73619154722e-17,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.271682995338
60,s07-s-13!dimension,0.169116949918,0.0,0.188156944556,0.0,1.59387309181e-08,8.7501225372e-20,E54_Dimension---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.27114217251
10,s06-npg!AquisitionDate,0.0497966028003,0.117647058824,0.00363454078757,0.0,3.1855447692e-11,9.43903672847e-11,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.253854051349
65,s05-met!image,0.19272570573,0.111111111111,0.00158910789901,0.0,0.00160561660057,1.20630551816e-16,E38_Image---dev#classLink,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.246433491749
64,s06-npg!Image,0.198025051981,0.111111111111,3.60199610274e-05,0.0,4.56789653741e-10,1.55748654375e-15,E38_Image---dev#classLink,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.245306732514
63,s01-cb!End Date,0.051314649736,0.0833333333333,0.0151279526653,0.0,3.97773656269e-07,8.36419021794e-11,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.230276051358
4,s05-met!Culture,0.0,0.0909090909091,0.0,0.0,0.0,0.0,E55_Type---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.227169277998
28,s01-cb!Begin Date,0.0501203918279,0.0714285714286,0.0162691742203,0.0,1.13124715383e-07,8.97655219037e-06,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.220674951529
11,s12-s-19-artworks!dimensions,0.19500581484,0.0,0.108198927687,0.0,7.71415921375e-09,2.19819793151e-44,E54_Dimension---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.217383827523
66,s07-s-13!technique,0.000951937697967,0.0769230769231,0.0,0.0,7.14782540093e-05,1.39012456511e-10,E55_Type---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.215197513956
6,s12-s-19-artworks!technique,0.0,0.0769230769231,0.0,0.0,0.0,3.68751082836e-16,E55_Type---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.215194488801
24,s11-s-19-artists!nationality,0.0,0.0714285714286,0.0,0.0,0.0,3.52167324952e-09,E74_Group---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.210617264604
71,s07-s-13!nationality,0.0,0.0714285714286,0.0,0.0,0.0,2.71627654563e-19,E74_Group---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.210617262736
67,s04-ima-artworks!nationality,0.0,0.0714285714286,0.0,0.0,0.0,3.64703561609e-37,E74_Group---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.210617262736
5,s03-ima-artists!nationality,0.0,0.0714285714286,0.0,0.0,0.0,3.64703561609e-37,E74_Group---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.210617262736
32,s12-s-19-artworks!nationality,0.0,0.0714285714286,0.0,0.0,0.0,8.3015354258e-25,E74_Group---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.210617262736
30,s11-s-19-artists!artist_name,0.00387217917356,0.0666666666667,0.0,0.0,0.000710212366285,8.29439263006e-59,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.206737589478
35,s02-dma!Artist Name,0.0,0.0666666666667,0.0,0.0,0.0,4.17312328517e-14,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.20670840383
59,s12-s-19-artworks!artist_name,0.0,0.0666666666667,0.0,0.0,0.0,2.21336991754e-17,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.20670840383
8,s08-s-17-edited!VIDEO,0.0972546711271,0.0,0.0869936394016,0.0,8.09154015338e-05,3.52546991023e-17,E31_Document---dev#classLink,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.204494736543
45,s02-dma!Artist Birth Date,0.0499213340863,0.05,0.0167155002642,0.0,3.45580649967e-07,3.91901843426e-16,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.203159390244
53,s02-dma!Object Latest Date,0.05090938264,0.0526315789474,0.0130779746051,0.0,6.75373975068e-08,1.34704315236e-14,E52_Time-Span---P82b_end_of_the_end,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.203125714815
12,s02-dma!Artist Death Date,0.0514234579533,0.0526315789474,0.00747129594023,0.0,1.20670394035e-08,7.52002375063e-16,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.199830035027
27,s02-dma!Object Earliest Date,0.0509030991096,0.0434782608696,0.0130779746051,0.0,6.75373975068e-08,6.8909198559e-16,E52_Time-Span---P82a_begin_of_the_begin,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.195859561073
40,s02-dma!Object Work Type,0.0,0.05,0.0,0.0,0.0,1.54243707118e-38,E55_Type---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.193451484759
75,s02-dma!Artist Nationality,0.0,0.047619047619,0.0,0.0,0.0,0.0,E74_Group---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.191611356431
51,s02-dma!Object Link Source,0.0,0.0454545454545,0.0,0.0,0.0,0.0,E40_Legal_Body---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.18995012791
33,s06-npg!Dimension,0.177047783711,0.0,0.0507180743273,0.0,1.60694421611e-08,1.04541772813e-14,E54_Dimension---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.183772364051
58,s04-ima-artworks!sourceURL,0.0350725391963,0.0,0.0488230930948,0.0,7.47430517986e-06,1.7890637315e-47,E22_Man-Made_Object---dev#classLink,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.182736362406
55,s01-cb!Dimensions,0.163568114247,0.0,0.0140229415619,0.0,7.43877632696e-07,0.0195536924352,E54_Dimension---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.173264748191
13,s02-dma!dimensions,0.177362506084,0.0,0.0271574829512,0.0,2.2319898927e-07,2.52923830424e-13,E54_Dimension---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.171209612414
14,s04-ima-artworks!materials,0.0,0.0,0.0,0.0,0.0,0.0294277975732,E55_Type---rdf-schema#label,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.170457701872
61,s01-cb!Dated,0.0486313689014,0.0,0.0157864094067,0.0,1.09767898903e-07,0.000157656179146,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.165464031461
17,s04-ima-artworks!dimensions,0.191269512434,0.0,0.0124428275798,0.0,2.73649473656e-08,0.000616379089076,E54_Dimension---P3_has_note,False,s29-gilcrease!Title,0.0,E35_Title---rdf-schema#label,0.163984605023
